created_at,entry_id,soil1,soil,temperature,humidity
2024-10-27T00:48:22+07:00,52741,12,38,24.1,92
2024-10-27T00:48:44+07:00,52742,12,37,24.1,92
2024-10-27T00:49:06+07:00,52743,12,37,24.1,92
2024-10-27T00:49:28+07:00,52744,12,38,24.1,92
2024-10-27T00:49:50+07:00,52745,12,37,24.1,91
2024-10-27T00:50:12+07:00,52746,12,38,24.1,91
2024-10-27T00:50:34+07:00,52747,13,37,24.1,91
2024-10-27T00:50:56+07:00,52748,12,37,24.1,91
2024-10-27T00:51:18+07:00,52749,12,38,24.1,91
2024-10-27T00:51:41+07:00,52750,12,37,24.1,91
2024-10-27T00:52:03+07:00,52751,12,38,24.1,91
2024-10-27T00:52:25+07:00,52752,12,39,24.1,91
2024-10-27T00:52:47+07:00,52753,13,37,24.1,91
2024-10-27T00:53:09+07:00,52754,13,37,24.1,92
2024-10-27T00:53:31+07:00,52755,12,36,24.1,92
2024-10-27T00:53:53+07:00,52756,12,37,24.1,92
2024-10-27T00:54:15+07:00,52757,12,37,24.1,92
2024-10-27T00:54:36+07:00,52758,12,36,24.1,92
2024-10-27T00:54:58+07:00,52759,12,38,24.1,92
2024-10-27T00:55:20+07:00,52760,12,37,24.1,92
2024-10-27T00:55:42+07:00,52761,13,38,24.1,92
2024-10-27T00:56:05+07:00,52762,12,37,24.1,92
2024-10-27T00:56:26+07:00,52763,12,37,24.1,92
2024-10-27T00:56:48+07:00,52764,13,37,24.1,92
2024-10-27T00:57:10+07:00,52765,13,39,24.1,92
2024-10-27T00:57:32+07:00,52766,12,38,24.1,92
2024-10-27T00:57:54+07:00,52767,13,37,24.1,92
2024-10-27T00:58:17+07:00,52768,12,37,24.1,92
2024-10-27T00:58:38+07:00,52769,12,38,24.1,92
2024-10-27T00:59:00+07:00,52770,12,37,24.1,92
2024-10-27T00:59:22+07:00,52771,12,38,24.1,92
2024-10-27T00:59:44+07:00,52772,12,37,24.1,92
2024-10-27T01:00:06+07:00,52773,12,38,24.1,92
2024-10-27T01:00:28+07:00,52774,12,38,24.1,92
2024-10-27T01:00:50+07:00,52775,12,36,24.1,92
2024-10-27T01:01:12+07:00,52776,12,38,24.1,92
2024-10-27T01:01:34+07:00,52777,13,38,24.1,92
2024-10-27T01:01:56+07:00,52778,12,37,24.1,92
2024-10-27T01:02:18+07:00,52779,12,36,24.1,92
2024-10-27T01:02:40+07:00,52780,12,39,24.1,92
2024-10-27T01:03:02+07:00,52781,13,37,24.1,92
2024-10-27T01:03:24+07:00,52782,12,37,24.1,93
2024-10-27T01:03:46+07:00,52783,12,37,24.1,93
2024-10-27T01:04:08+07:00,52784,13,38,24.1,93
2024-10-27T01:04:30+07:00,52785,13,38,24.1,93
2024-10-27T01:04:52+07:00,52786,12,38,24.1,93
2024-10-27T01:05:14+07:00,52787,12,37,24.1,93
2024-10-27T01:05:36+07:00,52788,12,38,24.1,93
2024-10-27T01:05:58+07:00,52789,12,38,24.1,92
2024-10-27T01:06:20+07:00,52790,12,37,24.1,92
2024-10-27T01:06:42+07:00,52791,12,37,24.1,92
2024-10-27T01:07:04+07:00,52792,13,36,24.1,92
2024-10-27T01:07:26+07:00,52793,12,38,24.1,92
2024-10-27T01:07:48+07:00,52794,12,39,24.1,92
2024-10-27T01:08:10+07:00,52795,13,37,24.1,92
2024-10-27T01:08:32+07:00,52796,12,38,24.1,92
2024-10-27T01:08:54+07:00,52797,12,37,24.1,92
2024-10-27T01:09:16+07:00,52798,13,37,24.1,92
2024-10-27T01:09:38+07:00,52799,12,39,24.1,93
2024-10-27T01:10:00+07:00,52800,12,38,24.1,92
2024-10-27T01:10:22+07:00,52801,12,39,24.1,93
2024-10-27T01:10:44+07:00,52802,12,37,24.1,93
2024-10-27T01:11:06+07:00,52803,12,38,24.1,93
2024-10-27T01:11:28+07:00,52804,12,38,24.1,93
2024-10-27T01:11:50+07:00,52805,12,38,24.1,93
2024-10-27T01:12:12+07:00,52806,12,37,24.1,93
2024-10-27T01:12:34+07:00,52807,12,38,24.1,93
2024-10-27T01:12:56+07:00,52808,12,37,24.1,93
2024-10-27T01:13:18+07:00,52809,12,37,24.1,93
2024-10-27T01:13:40+07:00,52810,12,38,24.1,93
2024-10-27T01:14:02+07:00,52811,12,38,24.1,93
2024-10-27T01:14:24+07:00,52812,12,38,24.1,93
2024-10-27T01:14:46+07:00,52813,12,37,24.1,93
2024-10-27T01:15:08+07:00,52814,13,37,24.1,93
2024-10-27T01:15:30+07:00,52815,12,37,24.1,93
2024-10-27T01:15:53+07:00,52816,12,37,24.1,93
2024-10-27T01:16:15+07:00,52817,12,38,24.1,93
2024-10-27T01:16:36+07:00,52818,12,37,24.1,93
2024-10-27T01:16:58+07:00,52819,12,37,24.1,93
2024-10-27T01:17:20+07:00,52820,12,37,24.1,93
2024-10-27T01:17:42+07:00,52821,13,37,24.1,93
2024-10-27T01:18:04+07:00,52822,13,38,24.1,93
2024-10-27T01:18:26+07:00,52823,12,36,24.1,93
2024-10-27T01:18:48+07:00,52824,12,37,24.1,93
2024-10-27T01:19:10+07:00,52825,12,37,24.1,93
2024-10-27T01:19:32+07:00,52826,12,38,24.1,93
2024-10-27T01:19:54+07:00,52827,12,37,24.1,93
2024-10-27T01:20:16+07:00,52828,13,37,24.1,93
2024-10-27T01:20:38+07:00,52829,12,37,24.1,93
2024-10-27T01:21:00+07:00,52830,12,37,24.1,93
2024-10-27T01:21:22+07:00,52831,12,38,24.1,93
2024-10-27T01:21:44+07:00,52832,12,37,24.1,93
2024-10-27T01:22:07+07:00,52833,12,38,24.1,93
2024-10-27T01:22:28+07:00,52834,12,38,23.8,93
2024-10-27T01:22:51+07:00,52835,13,37,23.8,92
2024-10-27T01:23:13+07:00,52836,12,38,23.8,92
2024-10-27T01:23:35+07:00,52837,13,37,23.8,92
2024-10-27T01:23:57+07:00,52838,12,37,23.8,92
2024-10-27T01:24:19+07:00,52839,12,38,23.8,92
2024-10-27T01:24:41+07:00,52840,13,37,23.8,92
2024-10-27T01:25:03+07:00,52841,12,39,23.8,92
2024-10-27T01:25:25+07:00,52842,12,37,23.8,93
2024-10-27T01:25:47+07:00,52843,12,37,23.8,93
2024-10-27T01:26:09+07:00,52844,12,37,23.8,93
2024-10-27T01:26:31+07:00,52845,12,37,23.8,93
2024-10-27T01:26:52+07:00,52846,12,37,23.8,93
2024-10-27T01:27:14+07:00,52847,12,37,23.8,93
2024-10-27T01:27:36+07:00,52848,13,37,23.8,93
2024-10-27T01:27:59+07:00,52849,12,37,23.8,93
2024-10-27T01:28:21+07:00,52850,12,37,23.8,93
2024-10-27T01:28:43+07:00,52851,12,38,23.8,93
2024-10-27T01:29:04+07:00,52852,12,37,23.8,93
2024-10-27T01:29:26+07:00,52853,13,37,23.8,93
2024-10-27T01:29:48+07:00,52854,12,37,23.8,93
2024-10-27T01:30:11+07:00,52855,13,38,23.8,93
2024-10-27T01:30:33+07:00,52856,12,37,23.8,93
2024-10-27T01:30:55+07:00,52857,12,37,23.8,92
2024-10-27T01:31:17+07:00,52858,12,37,23.8,92
2024-10-27T01:31:38+07:00,52859,13,38,23.8,93
2024-10-27T01:32:00+07:00,52860,13,36,23.8,92
2024-10-27T01:32:22+07:00,52861,12,37,23.8,93
2024-10-27T01:32:44+07:00,52862,12,37,23.8,93
2024-10-27T01:33:07+07:00,52863,13,37,23.8,92
2024-10-27T01:33:29+07:00,52864,13,37,23.8,92
2024-10-27T01:33:51+07:00,52865,12,39,23.8,92
2024-10-27T01:34:13+07:00,52866,12,37,23.8,92
2024-10-27T01:34:35+07:00,52867,12,36,23.8,92
2024-10-27T01:34:57+07:00,52868,12,38,23.8,92
2024-10-27T01:35:19+07:00,52869,12,37,23.8,92
2024-10-27T01:35:41+07:00,52870,12,37,23.8,93
2024-10-27T01:36:03+07:00,52871,12,38,23.8,93
2024-10-27T01:36:24+07:00,52872,13,37,23.8,93
2024-10-27T01:36:46+07:00,52873,12,36,23.8,92
2024-10-27T01:37:08+07:00,52874,12,37,23.8,92
2024-10-27T01:37:30+07:00,52875,12,37,23.8,92
2024-10-27T01:37:52+07:00,52876,13,38,23.8,92
2024-10-27T01:38:14+07:00,52877,12,38,23.8,92
2024-10-27T01:38:36+07:00,52878,12,37,23.8,92
2024-10-27T01:38:58+07:00,52879,11,37,23.8,92
2024-10-27T01:39:20+07:00,52880,12,37,23.8,92
2024-10-27T01:39:42+07:00,52881,12,36,23.8,92
2024-10-27T01:40:04+07:00,52882,12,38,23.8,92
2024-10-27T01:40:26+07:00,52883,12,38,23.8,92
2024-10-27T01:40:48+07:00,52884,13,38,23.8,92
2024-10-27T01:41:10+07:00,52885,13,36,23.8,92
2024-10-27T01:41:32+07:00,52886,12,38,23.8,92
2024-10-27T01:41:54+07:00,52887,13,38,23.8,92
2024-10-27T01:42:16+07:00,52888,12,37,23.8,92
2024-10-27T01:42:38+07:00,52889,13,37,23.8,92
2024-10-27T01:43:00+07:00,52890,13,37,23.8,92
2024-10-27T01:43:22+07:00,52891,12,38,23.8,92
2024-10-27T01:43:44+07:00,52892,13,36,23.8,92
2024-10-27T01:44:06+07:00,52893,13,37,23.8,91
2024-10-27T01:44:28+07:00,52894,12,36,23.8,91
2024-10-27T01:44:50+07:00,52895,13,37,23.8,92
2024-10-27T01:45:12+07:00,52896,13,36,23.8,92
2024-10-27T01:45:34+07:00,52897,12,37,23.8,92
2024-10-27T01:45:56+07:00,52898,12,37,23.8,92
2024-10-27T01:46:18+07:00,52899,13,37,23.8,92
2024-10-27T01:46:40+07:00,52900,13,36,23.8,92
2024-10-27T01:47:03+07:00,52901,12,37,23.8,92
2024-10-27T01:47:25+07:00,52902,12,36,23.8,92
2024-10-27T01:47:47+07:00,52903,13,38,23.8,92
2024-10-27T01:48:09+07:00,52904,13,36,23.8,92
2024-10-27T01:48:31+07:00,52905,12,37,23.8,92
2024-10-27T01:48:53+07:00,52906,12,37,23.8,93
2024-10-27T01:49:15+07:00,52907,12,36,23.8,93
2024-10-27T01:49:36+07:00,52908,13,38,23.8,93
2024-10-27T01:49:58+07:00,52909,12,36,23.8,93
2024-10-27T01:50:20+07:00,52910,13,37,23.8,92
2024-10-27T01:50:42+07:00,52911,13,37,23.7,92
2024-10-27T01:51:04+07:00,52912,13,38,23.7,92
2024-10-27T01:51:26+07:00,52913,13,38,23.7,92
2024-10-27T01:51:48+07:00,52914,12,38,23.7,92
2024-10-27T01:52:11+07:00,52915,12,36,23.7,92
2024-10-27T01:52:33+07:00,52916,13,37,23.7,93
2024-10-27T01:52:55+07:00,52917,12,37,23.8,93
2024-10-27T01:53:17+07:00,52918,13,37,23.8,93
2024-10-27T01:53:38+07:00,52919,13,36,23.6,92
2024-10-27T01:54:01+07:00,52920,13,36,23.4,92
2024-10-27T01:54:23+07:00,52921,13,37,23.4,92
2024-10-27T01:54:45+07:00,52922,13,36,23.4,91
2024-10-27T01:55:07+07:00,52923,12,36,23.4,91
2024-10-27T01:55:29+07:00,52924,12,38,23.4,92
2024-10-27T01:55:51+07:00,52925,13,38,23.4,92
2024-10-27T01:56:13+07:00,52926,13,37,23.4,92
2024-10-27T01:56:34+07:00,52927,13,36,23.4,92
2024-10-27T01:56:56+07:00,52928,12,37,23.4,92
2024-10-27T01:57:19+07:00,52929,13,37,23.4,92
2024-10-27T01:57:40+07:00,52930,13,38,23.4,92
2024-10-27T01:58:03+07:00,52931,13,36,23.4,92
2024-10-27T01:58:25+07:00,52932,13,36,23.4,92
2024-10-27T01:58:47+07:00,52933,12,38,23.4,92
2024-10-27T01:59:09+07:00,52934,13,36,23.4,92
2024-10-27T01:59:31+07:00,52935,13,38,23.4,92
2024-10-27T01:59:53+07:00,52936,13,35,23.4,92
2024-10-27T02:00:15+07:00,52937,13,37,23.4,92
2024-10-27T02:00:37+07:00,52938,12,37,23.4,93
2024-10-27T02:00:59+07:00,52939,12,37,23.4,93
2024-10-27T02:01:21+07:00,52940,12,37,23.4,93
2024-10-27T02:01:43+07:00,52941,13,36,23.4,93
2024-10-27T02:02:05+07:00,52942,13,37,23.4,93
2024-10-27T02:02:27+07:00,52943,13,37,23.4,93
2024-10-27T02:02:49+07:00,52944,13,36,23.4,93
2024-10-27T02:03:11+07:00,52945,13,36,23.4,93
2024-10-27T02:03:33+07:00,52946,13,37,23.4,93
2024-10-27T02:03:54+07:00,52947,12,36,23.4,93
2024-10-27T02:04:17+07:00,52948,12,37,23.4,93
2024-10-27T02:04:39+07:00,52949,12,38,23.4,93
2024-10-27T02:05:01+07:00,52950,13,37,23.4,93
2024-10-27T02:05:23+07:00,52951,13,37,23.4,93
2024-10-27T02:05:45+07:00,52952,12,36,23.4,93
2024-10-27T02:06:07+07:00,52953,13,37,23.4,93
2024-10-27T02:06:29+07:00,52954,12,37,23.4,93
2024-10-27T02:06:51+07:00,52955,12,37,23.4,93
2024-10-27T02:07:13+07:00,52956,12,38,23.4,93
2024-10-27T02:07:35+07:00,52957,13,37,23.4,93
2024-10-27T02:07:57+07:00,52958,12,37,23.4,92
2024-10-27T02:08:19+07:00,52959,13,38,23.4,93
2024-10-27T02:08:41+07:00,52960,12,37,23.4,93
2024-10-27T02:09:03+07:00,52961,13,38,23.4,93
2024-10-27T02:09:25+07:00,52962,12,37,23.4,93
2024-10-27T02:09:46+07:00,52963,13,39,23.4,93
2024-10-27T02:10:09+07:00,52964,13,38,23.4,93
2024-10-27T02:10:31+07:00,52965,13,37,23.5,93
2024-10-27T02:10:53+07:00,52966,12,38,23.4,93
2024-10-27T02:11:15+07:00,52967,12,37,23.7,93
2024-10-27T02:11:37+07:00,52968,12,39,23.7,93
2024-10-27T02:11:59+07:00,52969,13,37,23.7,93
2024-10-27T02:12:21+07:00,52970,13,37,23.7,93
2024-10-27T02:12:43+07:00,52971,13,37,23.7,93
2024-10-27T02:13:05+07:00,52972,12,37,23.8,93
2024-10-27T02:13:27+07:00,52973,13,37,23.8,92
2024-10-27T02:13:49+07:00,52974,13,37,23.8,93
2024-10-27T02:14:11+07:00,52975,12,38,23.8,93
2024-10-27T02:14:33+07:00,52976,13,38,23.8,93
2024-10-27T02:14:55+07:00,52977,12,37,23.8,93
2024-10-27T02:15:17+07:00,52978,12,37,23.8,93
2024-10-27T02:15:39+07:00,52979,12,38,23.8,93
2024-10-27T02:16:01+07:00,52980,13,38,23.8,93
2024-10-27T02:16:23+07:00,52981,12,37,23.8,93
2024-10-27T02:16:45+07:00,52982,13,37,23.8,92
2024-10-27T02:17:07+07:00,52983,14,37,23.8,92
2024-10-27T02:17:29+07:00,52984,12,37,23.7,92
2024-10-27T02:17:51+07:00,52985,13,37,23.4,92
2024-10-27T02:18:13+07:00,52986,12,36,23.4,92
2024-10-27T02:18:35+07:00,52987,12,38,23.4,92
2024-10-27T02:18:57+07:00,52988,12,36,23.4,92
2024-10-27T02:19:19+07:00,52989,12,37,23.4,93
2024-10-27T02:19:41+07:00,52990,13,36,23.4,93
2024-10-27T02:20:03+07:00,52991,12,37,23.4,93
2024-10-27T02:20:25+07:00,52992,12,38,23.4,93
2024-10-27T02:20:47+07:00,52993,12,38,23.4,93
2024-10-27T02:21:09+07:00,52994,13,38,23.4,93
2024-10-27T02:21:31+07:00,52995,13,38,23.4,93
2024-10-27T02:21:53+07:00,52996,13,37,23.4,93
2024-10-27T02:22:15+07:00,52997,13,37,23.4,93
2024-10-27T02:22:37+07:00,52998,13,39,23.4,93
2024-10-27T02:23:00+07:00,52999,12,38,23.4,93
2024-10-27T02:23:21+07:00,53000,13,39,23.4,93
2024-10-27T02:23:43+07:00,53001,12,38,23.4,93
2024-10-27T02:24:05+07:00,53002,13,39,23.4,93
2024-10-27T02:24:27+07:00,53003,12,39,23.4,93
2024-10-27T02:24:50+07:00,53004,12,37,23.4,93
2024-10-27T02:25:12+07:00,53005,12,37,23.4,93
2024-10-27T02:25:34+07:00,53006,13,38,23.4,93
2024-10-27T02:25:56+07:00,53007,12,37,23.4,93
2024-10-27T02:26:18+07:00,53008,12,39,23.4,93
2024-10-27T02:26:39+07:00,53009,13,37,23.4,93
2024-10-27T02:27:01+07:00,53010,13,39,23.4,93
2024-10-27T02:27:23+07:00,53011,13,39,23.4,93
2024-10-27T02:27:45+07:00,53012,13,39,23.4,93
2024-10-27T02:28:07+07:00,53013,12,38,23.4,93
2024-10-27T02:28:30+07:00,53014,12,38,23.4,93
2024-10-27T02:28:52+07:00,53015,13,36,23.4,93
2024-10-27T02:29:13+07:00,53016,13,39,23.4,93
2024-10-27T02:29:35+07:00,53017,12,38,23.4,93
2024-10-27T02:29:58+07:00,53018,12,37,23.4,93
2024-10-27T02:30:19+07:00,53019,12,37,23.4,93
2024-10-27T02:30:41+07:00,53020,13,37,23.4,93
2024-10-27T02:31:03+07:00,53021,13,37,23.4,93
2024-10-27T02:31:25+07:00,53022,12,39,23.4,93
2024-10-27T02:31:47+07:00,53023,13,37,23.4,93
2024-10-27T02:32:09+07:00,53024,12,37,23.4,93
2024-10-27T02:32:31+07:00,53025,13,38,23.4,93
2024-10-27T02:32:53+07:00,53026,13,38,23.4,93
2024-10-27T02:33:15+07:00,53027,13,37,23.4,93
2024-10-27T02:33:37+07:00,53028,13,38,23.4,93
2024-10-27T02:33:59+07:00,53029,13,38,23.4,93
2024-10-27T02:34:21+07:00,53030,13,36,23.4,93
2024-10-27T02:34:44+07:00,53031,13,37,23.4,93
2024-10-27T02:35:05+07:00,53032,13,37,23.4,93
2024-10-27T02:35:27+07:00,53033,12,38,23.4,93
2024-10-27T02:35:50+07:00,53034,13,36,23.4,93
2024-10-27T02:36:12+07:00,53035,12,38,23.4,93
2024-10-27T02:36:34+07:00,53036,12,37,23.4,93
2024-10-27T02:36:56+07:00,53037,13,37,23.4,93
2024-10-27T02:37:18+07:00,53038,13,37,23.4,93
2024-10-27T02:37:40+07:00,53039,12,37,23.4,93
2024-10-27T02:38:02+07:00,53040,12,35,23.4,93
2024-10-27T02:38:24+07:00,53041,13,37,23.4,93
2024-10-27T02:38:46+07:00,53042,12,38,23.4,93
2024-10-27T02:39:08+07:00,53043,13,38,23.4,93
2024-10-27T02:39:30+07:00,53044,13,37,23.4,93
2024-10-27T02:39:52+07:00,53045,13,38,23.4,93
2024-10-27T02:40:14+07:00,53046,13,38,23.4,93
2024-10-27T02:40:36+07:00,53047,12,37,23.4,93
2024-10-27T02:40:58+07:00,53048,12,37,23.4,93
2024-10-27T02:41:20+07:00,53049,12,37,23.4,93
2024-10-27T02:41:42+07:00,53050,12,37,23.4,93
2024-10-27T02:42:04+07:00,53051,13,36,23.4,93
2024-10-27T02:42:26+07:00,53052,13,37,23.4,92
2024-10-27T02:42:48+07:00,53053,12,37,23.4,92
2024-10-27T02:43:10+07:00,53054,13,36,23.4,92
2024-10-27T02:43:32+07:00,53055,12,36,23.4,92
2024-10-27T02:43:54+07:00,53056,13,37,23.4,92
2024-10-27T02:44:16+07:00,53057,12,37,23.4,92
2024-10-27T02:44:38+07:00,53058,12,36,23.4,92
2024-10-27T02:45:00+07:00,53059,12,36,23.4,92
2024-10-27T02:45:22+07:00,53060,12,35,23.4,92
2024-10-27T02:45:44+07:00,53061,13,37,23.4,92
2024-10-27T02:46:06+07:00,53062,12,36,23.4,92
2024-10-27T02:46:28+07:00,53063,13,36,23.4,92
2024-10-27T02:46:50+07:00,53064,12,38,23.4,92
2024-10-27T02:47:12+07:00,53065,12,37,23.4,92
2024-10-27T02:47:35+07:00,53066,12,37,23.4,92
2024-10-27T02:47:56+07:00,53067,12,38,23.4,93
2024-10-27T02:48:18+07:00,53068,13,36,23.4,93
2024-10-27T02:48:40+07:00,53069,12,36,23.4,92
2024-10-27T02:49:02+07:00,53070,12,36,23.4,92
2024-10-27T02:49:24+07:00,53071,12,37,23.4,93
2024-10-27T02:49:46+07:00,53072,13,37,23.4,93
2024-10-27T02:50:08+07:00,53073,12,37,23.4,93
2024-10-27T02:50:30+07:00,53074,13,37,23.4,93
2024-10-27T02:50:52+07:00,53075,13,37,23.4,93
2024-10-27T02:51:14+07:00,53076,12,37,23.4,93
2024-10-27T02:51:36+07:00,53077,12,37,23.4,93
2024-10-27T02:51:58+07:00,53078,13,37,23.4,93
2024-10-27T02:52:20+07:00,53079,12,36,23.4,93
2024-10-27T02:52:43+07:00,53080,12,37,23.4,93
2024-10-27T02:53:05+07:00,53081,12,37,23.4,93
2024-10-27T02:53:27+07:00,53082,12,36,23.4,93
2024-10-27T02:53:49+07:00,53083,13,38,23.4,93
2024-10-27T02:54:11+07:00,53084,13,37,23.4,93
2024-10-27T02:54:33+07:00,53085,12,37,23.4,92
2024-10-27T02:54:55+07:00,53086,13,37,23.4,92
2024-10-27T02:55:16+07:00,53087,13,37,23.4,92
2024-10-27T02:55:39+07:00,53088,12,37,23.4,92
2024-10-27T02:56:01+07:00,53089,12,36,23.4,92
2024-10-27T02:56:22+07:00,53090,12,36,23.4,92
2024-10-27T02:56:45+07:00,53091,12,36,23.4,92
2024-10-27T02:57:07+07:00,53092,12,38,23.4,92
2024-10-27T02:57:29+07:00,53093,12,36,23.4,93
2024-10-27T02:57:51+07:00,53094,12,37,23.4,92
2024-10-27T02:58:13+07:00,53095,12,36,23.4,92
2024-10-27T02:58:35+07:00,53096,12,38,23.4,92
2024-10-27T02:58:57+07:00,53097,12,36,23.4,93
2024-10-27T02:59:19+07:00,53098,13,36,23.4,92
2024-10-27T02:59:41+07:00,53099,13,38,23.4,92
2024-10-27T03:00:03+07:00,53100,13,37,23.4,93
2024-10-27T03:00:25+07:00,53101,13,37,23.4,93
2024-10-27T03:00:47+07:00,53102,13,36,23.4,93
2024-10-27T03:01:09+07:00,53103,13,38,23.4,93
2024-10-27T03:01:31+07:00,53104,12,36,23.4,92
2024-10-27T03:01:53+07:00,53105,13,38,23.4,92
2024-10-27T03:02:15+07:00,53106,12,37,23.4,92
2024-10-27T03:02:37+07:00,53107,12,37,23.4,92
2024-10-27T03:02:59+07:00,53108,12,36,23.4,92
2024-10-27T03:03:21+07:00,53109,12,37,23.4,92
2024-10-27T03:03:43+07:00,53110,13,37,23.4,92
2024-10-27T03:04:05+07:00,53111,12,37,23.4,92
2024-10-27T03:04:27+07:00,53112,12,37,23.4,92
2024-10-27T03:04:49+07:00,53113,12,37,23.4,92
2024-10-27T03:05:11+07:00,53114,12,38,23.4,92
2024-10-27T03:05:33+07:00,53115,12,35,23.4,93
2024-10-27T03:05:55+07:00,53116,13,36,23.4,93
2024-10-27T03:06:17+07:00,53117,13,36,23.4,92
2024-10-27T03:06:39+07:00,53118,12,36,23.4,92
2024-10-27T03:07:02+07:00,53119,12,37,23.4,92
2024-10-27T03:07:23+07:00,53120,12,37,23.4,92
2024-10-27T03:07:45+07:00,53121,12,36,23.4,92
2024-10-27T03:08:07+07:00,53122,12,36,23.4,92
2024-10-27T03:08:29+07:00,53123,12,36,23.4,93
2024-10-27T03:08:51+07:00,53124,13,36,23.4,93
2024-10-27T03:09:14+07:00,53125,13,36,23.4,92
2024-10-27T03:09:35+07:00,53126,12,36,23.4,92
2024-10-27T03:09:57+07:00,53127,12,36,23.4,93
2024-10-27T03:10:20+07:00,53128,12,37,23.4,92
2024-10-27T03:10:42+07:00,53129,11,36,23.4,92
2024-10-27T03:11:04+07:00,53130,13,36,23.4,92
2024-10-27T03:11:26+07:00,53131,13,37,23.4,92
2024-10-27T03:11:48+07:00,53132,12,36,23.4,92
2024-10-27T03:12:10+07:00,53133,12,37,23.4,92
2024-10-27T03:12:32+07:00,53134,13,36,23.4,92
2024-10-27T03:12:54+07:00,53135,12,36,23.4,93
2024-10-27T03:13:16+07:00,53136,13,37,23.4,93
2024-10-27T03:13:38+07:00,53137,12,36,23.4,93
2024-10-27T03:14:00+07:00,53138,12,36,23.4,93
2024-10-27T03:14:22+07:00,53139,12,35,23.4,93
2024-10-27T03:14:44+07:00,53140,12,36,23.4,93
2024-10-27T03:15:06+07:00,53141,13,37,23.4,93
2024-10-27T03:15:28+07:00,53142,12,36,23.4,93
2024-10-27T03:15:50+07:00,53143,12,37,23.4,93
2024-10-27T03:16:12+07:00,53144,13,37,23.4,93
2024-10-27T03:16:34+07:00,53145,13,36,23.4,92
2024-10-27T03:16:57+07:00,53146,12,36,23.4,92
2024-10-27T03:17:19+07:00,53147,12,36,23.4,92
2024-10-27T03:17:41+07:00,53148,13,36,23.4,92
2024-10-27T03:18:03+07:00,53149,13,36,23.4,92
2024-10-27T03:18:25+07:00,53150,12,37,23.4,92
2024-10-27T03:18:47+07:00,53151,12,37,23.4,92
2024-10-27T03:19:09+07:00,53152,13,36,23.4,92
2024-10-27T03:19:31+07:00,53153,12,37,23.4,93
2024-10-27T03:19:53+07:00,53154,12,36,23.4,93
2024-10-27T03:20:15+07:00,53155,13,37,23.4,93
2024-10-27T03:20:38+07:00,53156,13,36,23.4,93
2024-10-27T03:21:00+07:00,53157,12,37,23.4,93
2024-10-27T03:21:22+07:00,53158,12,36,23.4,93
2024-10-27T03:21:44+07:00,53159,13,36,23.4,93
2024-10-27T03:22:06+07:00,53160,11,37,23.4,93
2024-10-27T03:22:28+07:00,53161,13,36,23.4,93
2024-10-27T03:22:50+07:00,53162,12,36,23.4,93
2024-10-27T03:23:12+07:00,53163,12,36,23.4,93
2024-10-27T03:23:34+07:00,53164,13,34,23.4,93
2024-10-27T03:23:56+07:00,53165,12,37,23.4,93
2024-10-27T03:24:18+07:00,53166,13,37,23.4,93
2024-10-27T03:24:40+07:00,53167,12,36,23.4,93
2024-10-27T03:25:02+07:00,53168,12,35,23.4,93
2024-10-27T03:25:24+07:00,53169,12,37,23.4,93
2024-10-27T03:25:46+07:00,53170,12,37,23.4,93
2024-10-27T03:26:08+07:00,53171,13,37,23.4,93
2024-10-27T03:26:30+07:00,53172,13,37,23.4,93
2024-10-27T03:26:52+07:00,53173,12,37,23.4,93
2024-10-27T03:27:14+07:00,53174,12,36,23.4,93
2024-10-27T03:27:36+07:00,53175,13,37,23.4,93
2024-10-27T03:27:58+07:00,53176,12,37,23.4,93
2024-10-27T03:28:20+07:00,53177,12,35,23.4,93
2024-10-27T03:28:42+07:00,53178,12,36,23.4,93
2024-10-27T03:29:05+07:00,53179,12,36,23.4,93
2024-10-27T03:29:27+07:00,53180,12,35,23.4,93
2024-10-27T03:29:48+07:00,53181,13,36,23.4,93
2024-10-27T03:30:10+07:00,53182,12,38,23.4,93
2024-10-27T03:30:32+07:00,53183,12,36,23.4,93
2024-10-27T03:30:55+07:00,53184,12,36,23.4,93
2024-10-27T03:31:17+07:00,53185,12,36,23.4,93
2024-10-27T03:31:39+07:00,53186,12,35,23.4,93
2024-10-27T03:32:01+07:00,53187,13,36,23.4,93
2024-10-27T03:32:23+07:00,53188,13,38,23.3,93
2024-10-27T03:32:45+07:00,53189,13,36,23.1,93
2024-10-27T03:33:07+07:00,53190,13,37,23,93
2024-10-27T03:33:29+07:00,53191,13,35,23,93
2024-10-27T03:33:51+07:00,53192,12,37,23,93
2024-10-27T03:34:13+07:00,53193,12,37,23,93
2024-10-27T03:34:35+07:00,53194,12,36,23,93
2024-10-27T03:34:57+07:00,53195,12,36,23,93
2024-10-27T03:35:19+07:00,53196,13,36,23.1,93
2024-10-27T03:35:41+07:00,53197,12,36,23.4,93
2024-10-27T03:36:03+07:00,53198,12,37,23.4,93
2024-10-27T03:36:25+07:00,53199,13,36,23.4,94
2024-10-27T03:36:47+07:00,53200,13,36,23.4,94
2024-10-27T03:37:09+07:00,53201,12,36,23.4,94
2024-10-27T03:37:31+07:00,53202,12,36,23.4,94
2024-10-27T03:37:53+07:00,53203,12,36,23.4,94
2024-10-27T03:38:15+07:00,53204,12,36,23.4,94
2024-10-27T03:38:38+07:00,53205,12,36,23.4,94
2024-10-27T03:39:00+07:00,53206,12,36,23.4,94
